Year,AdminISO,AdminName,Population,Cases,Incidence
1993,TX,TEXAS,17996.764,10,0.055
1993,UT,UTAH,1875.993,,
1993,VA,VIRGINIA,6464.795,347,5.366
1993,VT,VERMONT,574.004,,
1993,WA,WASHINGTON,5247.704,,
1993,WI,WISCONSIN,5055.318,0,0.000
1993,WV,WEST VIRGINIA,1816.179,,
1993,WY,WYOMING,469.033,,
1994,AK,ALASKA,600.624,16,2.652
1994,AL,ALABAMA,4232.965,,
1994,AR,ARKANSAS,2450.605,,
1994,AZ,ARIZONA,4147.561,9,0.212
1994,CA,CALIFORNIA,31317.179,64,0.203
1994,CO,COLORADO,3653.910,20,0.537
1994,CT,CONNECTICUT,3268.346,4,0.121
1994,DC,DISTRICT OF COLUMBIA,564.982,,
1994,DE,DELAWARE,708.416,,
1994,FL,FLORIDA,13961.798,21,0.147
1994,GA,GEORGIA,7045.900,3,0.042
1994,HI,HAWAII,1173.903,,
1994,IA,IOWA,2829.422,7,0.246
1994,ID,IDAHO,1135.459,2,0.175
1994,IL,ILLINOIS,11804.986,18,0.151
1994,IN,INDIANA,5745.626,1,0.017
1994,KS,KANSAS,2569.118,1,0.039
1994,KY,KENTUCKY,3823.215,,
1994,LA,LOUISIANA,4306.500,1,0.023
1994,MA,MASSACHUSETTS,6031.352,6,0.098
1994,MD,MARYLAND,4985.411,5,0.100
1994,ME,MAINE,1237.687,3,0.241
1994,MI,MICHIGAN,9584.481,15,0.156
1994,MN,MINNESOTA,4566.028,,
1994,MO,MISSOURI,5281.206,43,0.808
1994,MS,MISSISSIPPI,2663.450,,
1994,MT,MONTANA,854.923,,
1994,NC,NORTH CAROLINA,7060.959,3,0.042
1994,ND,NORTH DAKOTA,639.762,,
1994,NE,NEBRASKA,1621.551,0,0.000
1994,NH,NEW HAMPSHIRE,1133.054,0,0.000
1994,NJ,NEW JERSEY,7918.796,133,1.684
1994,NM,NEW MEXICO,1653.329,,
1994,NV,NEVADA,1456.388,,
1994,NY,NEW YORK,18156.652,55,0.303
1994,OH,OHIO,11111.451,5,0.045
1994,OK,OKLAHOMA,3246.119,,
1994,OR,OREGON,3087.142,,
1994,PA,PENNSYLVANIA,12042.545,7,0.058
1994,RI,RHODE ISLAND,993.412,7,0.689
1994,SC,SOUTH CAROLINA,3666.456,,
1994,SD,SOUTH DAKOTA,723.038,,
1994,TN,TENNESSEE,5163.016,27,0.516
1994,TX,TEXAS,18338.319,16,0.086
1994,UT,UTAH,1930.436,151,7.804
1994,VA,VIRGINIA,6536.771,11,0.171
1994,VT,VERMONT,578.900,0,0.030
1994,WA,WASHINGTON,5334.896,,
1994,WI,WISCONSIN,5095.504,2,0.039
1994,WV,WEST VIRGINIA,1818.490,36,1.978
1994,WY,WYOMING,474.982,,
1995,AK,ALASKA,601.345,,
1995,AL,ALABAMA,4262.731,,
1995,AR,ARKANSAS,2480.121,2,0.079
1995,AZ,ARIZONA,4306.908,12,0.271
1995,CA,CALIFORNIA,31493.525,38,0.120
1995,CO,COLORADO,3738.061,25,0.679
1995,CT,CONNECTICUT,3265.293,1,0.030
1995,DC,DISTRICT OF COLUMBIA,551.273,,
1995,DE,DELAWARE,718.265,,
1995,FL,FLORIDA,14185.403,9,0.062
1995,GA,GEORGIA,7188.538,5,0.068
1995,HI,HAWAII,1180.490,0,0.000
1995,IA,IOWA,2840.860,,
1995,ID,IDAHO,1165.000,4,0.340
1995,IL,ILLINOIS,11884.935,5,0.042
1995,IN,INDIANA,5791.819,,
1995,KS,KANSAS,2586.942,1,0.038
1995,KY,KENTUCKY,3855.248,,
1995,LA,LOUISIANA,4327.978,18,0.411
1995,MA,MASSACHUSETTS,6062.335,5,0.081
1995,MD,MARYLAND,5023.650,0,0.000
1995,ME,MAINE,1237.438,,
1995,MI,MICHIGAN,9659.871,4,0.041
1995,MN,MINNESOTA,4605.445,,
1995,MO,MISSOURI,5324.610,0,0.000
1995,MS,MISSISSIPPI,2690.788,,
1995,MT,MONTANA,868.522,,
1995,NC,NORTH CAROLINA,7185.403,,
1995,ND,NORTH DAKOTA,641.548,,
1995,NE,NEBRASKA,1635.142,,
1995,NH,NEW HAMPSHIRE,1145.604,,
1995,NJ,NEW JERSEY,7965.523,4,0.049
1995,NM,NEW MEXICO,1682.417,30,1.802
1995,NV,NEVADA,1525.777,1,0.063
1995,NY,NEW YORK,18150.928,2,0.011
1995,OH,OHIO,11155.493,2,0.018
1995,OK,OKLAHOMA,3265.547,,
1995,OR,OREGON,3141.421,3,0.094
1995,PA,PENNSYLVANIA,12044.780,1,0.008
1995,RI,RHODE ISLAND,989.203,5,0.492
1995,SC,SOUTH CAROLINA,3699.943,,
1995,SD,SOUTH DAKOTA,728.251,,
1995,TN,TENNESSEE,5241.168,,
1995,TX,TEXAS,18679.706,13,0.069
1995,UT,UTAH,1976.774,0,0.000
1995,VA,VIRGINIA,6601.392,,
1995,VT,VERMONT,582.827,,
1995,WA,WASHINGTON,5431.024,22,0.401
1995,WI,WISCONSIN,5137.004,0,0.000
1995,WV,WEST VIRGINIA,1820.560,,
1995,WY,WYOMING,478.447,,
1996,AK,ALASKA,604.918,68,11.174
1996,AL,ALABAMA,4290.403,,
1996,AR,ARKANSAS,2504.858,,
1996,AZ,ARIZONA,4432.308,8,0.174
1996,CA,CALIFORNIA,31780.829,45,0.141
1996,CO,COLORADO,3812.716,7,0.179
1996,CT,CONNECTICUT,3267.030,1,0.030
1996,DC,DISTRICT OF COLUMBIA,538.273,0,0.000
1996,DE,DELAWARE,727.090,1,0.135
1996,FL,FLORIDA,14426.911,0,0.000
1996,GA,GEORGIA,7332.225,1,0.013
1996,HI,HAWAII,1184.434,33,2.824
1996,IA,IOWA,2848.473,0,0.000
1996,ID,IDAHO,1187.706,2,0.166
1996,IL,ILLINOIS,11953.003,2,0.017
1996,IN,INDIANA,5834.908,,
1996,KS,KANSAS,2598.266,1,0.038
1996,KY,KENTUCKY,3881.051,,
1996,LA,LOUISIANA,4338.763,,
1996,MA,MASSACHUSETTS,6085.393,12,0.194
1996,MD,MARYLAND,5057.142,4,0.078
1996,ME,MAINE,1241.436,0,0.000
1996,MI,MICHIGAN,9739.184,2,0.020
1996,MN,MINNESOTA,4647.723,18,0.382
1996,MO,MISSOURI,5367.888,2,0.037
1996,MS,MISSISSIPPI,2709.925,,
1996,MT,MONTANA,876.656,,
1996,NC,NORTH CAROLINA,7307.658,4,0.053
1996,ND,NORTH DAKOTA,642.858,,
1996,NE,NEBRASKA,1647.657,,
1996,NH,NEW HAMPSHIRE,1160.768,,
1996,NJ,NEW JERSEY,8009.624,0,0.000
1996,NM,NEW MEXICO,1706.151,17,0.970
1996,NV,NEVADA,1596.476,4,0.240
1996,NY,NEW YORK,18143.805,,
1996,OH,OHIO,11187.032,6,0.053
1996,OK,OKLAHOMA,3289.634,,
1996,OR,OREGON,3195.087,11,0.339
1996,PA,PENNSYLVANIA,12038.008,12,0.098
1996,RI,RHODE ISLAND,987.858,,
1996,SC,SOUTH CAROLINA,3738.974,,
1996,SD,SOUTH DAKOTA,730.699,,
1996,TN,TENNESSEE,5313.576,2,0.037
1996,TX,TEXAS,19006.240,27,0.140
1996,UT,UTAH,2022.253,116,5.754
1996,VA,VIRGINIA,6665.491,11,0.168
1996,VT,VERMONT,586.352,0,0.015
1996,WA,WASHINGTON,5509.963,50,0.916
1996,WI,WISCONSIN,5173.828,1,0.019
1996,WV,WEST VIRGINIA,1818.983,,
1996,WY,WYOMING,480.085,1,0.205
1997,AK,ALASKA,608.846,1,0.163
1997,AL,ALABAMA,4320.281,6,0.137
1997,AR,ARKANSAS,2524.007,3,0.115
1997,AZ,ARIZONA,4552.207,9,0.190
1997,CA,CALIFORNIA,32217.708,35,0.108
1997,CO,COLORADO,3891.293,28,0.722
1997,CT,CONNECTICUT,3268.514,0,0.000
1997,DC,DISTRICT OF COLUMBIA,528.752,2,0.352
1997,DE,DELAWARE,735.024,,
1997,FL,FLORIDA,14683.350,8,0.053
1997,GA,GEORGIA,7486.094,0,0.000
1997,HI,HAWAII,1189.322,6,0.495
1997,IA,IOWA,2854.396,8,0.277
1997,ID,IDAHO,1210.638,80,6.593
1997,IL,ILLINOIS,12011.509,9,0.074
1997,IN,INDIANA,5872.370,,
1997,KS,KANSAS,2616.339,,
1997,KY,KENTUCKY,3907.816,,
1997,LA,LOUISIANA,4351.390,,
1997,MA,MASSACHUSETTS,6115.476,53,0.867
1997,MD,MARYLAND,5092.914,26,0.504
1997,ME,MAINE,1245.215,4,0.319
1997,MI,MICHIGAN,9785.450,8,0.082
1997,MN,MINNESOTA,4687.726,17,0.357
1997,MO,MISSOURI,5407.113,3,0.055
1997,MS,MISSISSIPPI,2731.826,4,0.144
1997,MT,MONTANA,878.706,,
1997,NC,NORTH CAROLINA,7428.672,2,0.026
1997,ND,NORTH DAKOTA,640.945,1,0.154
1997,NE,NEBRASKA,1656.042,1,0.059
1997,NH,NEW HAMPSHIRE,1173.239,23,1.934
1997,NJ,NEW JERSEY,8054.178,2,0.024
1997,NM,NEW MEXICO,1722.939,7,0.394
1997,NV,NEVADA,1675.581,1,0.057
1997,NY,NEW YORK,18143.184,21,0.118
1997,OH,OHIO,11212.498,34,0.301
1997,OK,OKLAHOMA,3314.259,0,0.000
1997,OR,OREGON,3243.254,3,0.091
1997,PA,PENNSYLVANIA,12015.888,15,0.123
1997,RI,RHODE ISLAND,986.966,5,0.488
1997,SC,SOUTH CAROLINA,3790.066,2,0.052
1997,SD,SOUTH DAKOTA,730.855,9,1.209
1997,TN,TENNESSEE,5378.433,3,0.055
1997,TX,TEXAS,19355.427,9,0.046
1997,UT,UTAH,2065.397,1,0.047
1997,VA,VIRGINIA,6732.878,665,9.879
1997,VT,VERMONT,588.665,0,0.029
1997,WA,WASHINGTON,5604.105,15,0.264
1997,WI,WISCONSIN,5200.235,0,0.000
1997,WV,WEST VIRGINIA,1815.588,1,0.055
1997,WY,WYOMING,480.031,3,0.613
1998,AK,ALASKA,615.205,16,2.581
1998,AL,ALABAMA,4351.037,0,0.000
1998,AR,ARKANSAS,2538.202,,
1998,AZ,ARIZONA,4667.277,10,0.205
1998,CA,CALIFORNIA,32682.794,4,0.012
1998,CO,COLORADO,3968.967,,
1998,CT,CONNECTICUT,3272.563,,
1998,DC,DISTRICT OF COLUMBIA,521.426,,
1998,DE,DELAWARE,744.066,0,0.000
1998,FL,FLORIDA,14908.230,1,0.006
1998,GA,GEORGIA,7636.522,1,0.013
1998,HI,HAWAII,1190.472,,
1998,IA,IOWA,2861.025,1,0.034
1998,ID,IDAHO,1230.923,1,0.080
1998,IL,ILLINOIS,12069.774,1,0.008
1998,IN,INDIANA,5907.617,2,0.033
1998,KS,KANSAS,2638.667,,
1998,KY,KENTUCKY,3934.310,,
1998,LA,LOUISIANA,4362.758,1,0.023
1998,MA,MASSACHUSETTS,6144.407,1,0.016
1998,MD,MARYLAND,5130.072,0,0.000
1998,ME,MAINE,1247.554,,
1998,MI,MICHIGAN,9820.231,9,0.091
1998,MN,MINNESOTA,4726.411,,
1998,MO,MISSOURI,5437.562,,
1998,MS,MISSISSIPPI,2751.335,,
1998,MT,MONTANA,879.533,,
1998,NC,NORTH CAROLINA,7545.828,,
1998,ND,NORTH DAKOTA,637.808,,
1998,NE,NEBRASKA,1660.772,,
1998,NH,NEW HAMPSHIRE,1185.823,,
1998,NJ,NEW JERSEY,8095.542,7,0.084
1998,NM,NEW MEXICO,1733.535,,
1998,NV,NEVADA,1743.772,,
1998,NY,NEW YORK,18159.175,,
1998,OH,OHIO,11237.752,0,0.000
1998,OK,OKLAHOMA,3339.478,,
1998,OR,OREGON,3282.055,,
1998,PA,PENNSYLVANIA,12002.329,3,0.024
1998,RI,RHODE ISLAND,987.704,,
1998,SC,SOUTH CAROLINA,3839.578,,
1998,SD,SOUTH DAKOTA,730.789,,
1998,TN,TENNESSEE,5432.679,0,0.000
1998,TX,TEXAS,19712.389,,
1998,UT,UTAH,2100.562,,
1998,VA,VIRGINIA,6789.225,0,0.000
1998,VT,VERMONT,590.579,0,0.000
1998,WA,WASHINGTON,5687.832,0,0.000
1998,WI,WISCONSIN,5222.124,0,0.000
1998,WV,WEST VIRGINIA,1811.688,,
1998,WY,WYOMING,480.045,,
1999,AK,ALASKA,619.500,,
1999,AL,ALABAMA,4369.862,,
1999,AR,ARKANSAS,2551.373,4,0.151
1999,AZ,ARIZONA,4778.332,1,0.020
1999,CA,CALIFORNIA,33145.121,18,0.054
1999,CO,COLORADO,4056.133,0,0.000
1999,CT,CONNECTICUT,3282.031,0,0.000
1999,DC,DISTRICT OF COLUMBIA,519.000,,
1999,DE,DELAWARE,753.538,,
1999,FL,FLORIDA,15111.244,1,0.006
1999,GA,GEORGIA,7788.240,,
1999,HI,HAWAII,1185.497,1,0.083
1999,IA,IOWA,2869.413,,
1999,ID,IDAHO,1251.700,,
1999,IL,ILLINOIS,12128.370,,
1999,IN,INDIANA,5942.901,1,0.017
1999,KS,KANSAS,2654.052,,
1999,KY,KENTUCKY,3960.825,0,0.000
1999,LA,LOUISIANA,4372.035,,
1999,MA,MASSACHUSETTS,6175.169,2,0.032
1999,MD,MARYLAND,5171.634,,
1999,ME,MAINE,1253.040,,
1999,MI,MICHIGAN,9863.775,0,0.000
1999,MN,MINNESOTA,4775.508,0,0.000
1999,MO,MISSOURI,5468.338,1,0.018
1999,MS,MISSISSIPPI,2768.619,,
1999,MT,MONTANA,882.779,,
1999,NC,NORTH CAROLINA,7650.789,0,0.000
1999,ND,NORTH DAKOTA,633.666,,
1999,NE,NEBRASKA,1666.028,,
1999,NH,NEW HAMPSHIRE,1201.134,0,0.000
1999,NJ,NEW JERSEY,8143.412,,
1999,NM,NEW MEXICO,1739.844,,
1999,NV,NEVADA,1809.253,0,0.000
1999,NY,NEW YORK,18196.601,,
1999,OH,OHIO,11256.654,,
1999,OK,OKLAHOMA,3358.044,,
1999,OR,OREGON,3316.154,5,0.147
1999,PA,PENNSYLVANIA,11994.016,,
1999,RI,RHODE ISLAND,990.819,,
1999,SC,SOUTH CAROLINA,3885.736,,
1999,SD,SOUTH DAKOTA,733.133,,
1999,TN,TENNESSEE,5483.535,,
1999,TX,TEXAS,20044.141,7,0.034
1999,UT,UTAH,2129.836,2,0.091
1999,VA,VIRGINIA,6872.912,,
1999,VT,VERMONT,593.740,2,0.257
1999,WA,WASHINGTON,5756.361,,
1999,WI,WISCONSIN,5250.446,,
1999,WV,WEST VIRGINIA,1806.928,,
1999,WY,WYOMING,479.602,,
2000,AK,ALASKA,627.963,1,0.159
2000,AL,ALABAMA,4452.173,,
2000,AR,ARKANSAS,2678.588,1,0.037
2000,AZ,ARIZONA,5160.586,,
2000,CA,CALIFORNIA,33987.977,15,0.044
2000,CO,COLORADO,4326.921,3,0.069
2000,CT,CONNECTICUT,3411.777,,
2000,DC,DISTRICT OF COLUMBIA,572.046,,
2000,DE,DELAWARE,786.373,,
2000,FL,FLORIDA,16047.515,2,0.012
2000,GA,GEORGIA,8227.303,,
2000,HI,HAWAII,1213.519,2,0.165
2000,IA,IOWA,2929.067,2,0.068
2000,ID,IDAHO,1299.430,,
2000,IL,ILLINOIS,12434.161,4,0.032
2000,IN,INDIANA,6091.866,,
2000,KS,KANSAS,2693.681,2,0.074
2000,KY,KENTUCKY,4049.021,,
2000,LA,LOUISIANA,4471.885,,
2000,MA,MASSACHUSETTS,6361.104,0,0.000
2000,MD,MARYLAND,5311.034,,
2000,ME,MAINE,1277.072,,
2000,MI,MICHIGAN,9952.450,2,0.020
2000,MN,MINNESOTA,4933.692,1,0.020
2000,MO,MISSOURI,5607.285,,
2000,MS,MISSISSIPPI,2848.353,,
2000,MT,MONTANA,903.773,,
2000,NC,NORTH CAROLINA,8081.614,,
2000,ND,NORTH DAKOTA,642.023,,
2000,NE,NEBRASKA,1713.820,,
2000,NH,NEW HAMPSHIRE,1239.882,3,0.242
2000,NJ,NEW JERSEY,8430.621,,
2000,NM,NEW MEXICO,1821.204,,
2000,NV,NEVADA,2018.741,7,0.347
2000,NY,NEW YORK,19001.780,2,0.011
2000,OH,OHIO,11363.543,3,0.026
2000,OK,OKLAHOMA,3454.365,,
2000,OR,OREGON,3429.708,,
2000,PA,PENNSYLVANIA,12284.173,0,0.000
2000,RI,RHODE ISLAND,1050.268,,
2000,SC,SOUTH CAROLINA,4024.223,,
2000,SD,SOUTH DAKOTA,755.844,,
2000,TN,TENNESSEE,5703.719,,
2000,TX,TEXAS,20944.499,,
2000,UT,UTAH,2244.502,3,0.134
2000,VA,VIRGINIA,7105.817,12,0.164
2000,VT,VERMONT,609.618,0,0.028
2000,WA,WASHINGTON,5910.512,0,0.000
2000,WI,WISCONSIN,5373.999,,
2000,WV,WEST VIRGINIA,1807.021,,
2000,WY,WYOMING,494.300,,
2001,AK,ALASKA,633.714,,
2001,AL,ALABAMA,4467.634,,
2001,AR,ARKANSAS,2691.571,,
2001,AZ,ARIZONA,5273.477,1,0.019
2001,CA,CALIFORNIA,34479.458,34,0.099
2001,CO,COLORADO,4425.687,,
2001,CT,CONNECTICUT,3432.835,0,0.000
2001,DC,DISTRICT OF COLUMBIA,574.504,,
2001,DE,DELAWARE,795.699,,
2001,FL,FLORIDA,16356.966,,
2001,GA,GEORGIA,8377.038,1,0.012
2001,HI,HAWAII,1225.948,7,0.575
2001,IA,IOWA,2931.997,,
2001,ID,IDAHO,1319.962,2,0.151
2001,IL,ILLINOIS,12488.445,1,0.008
2001,IN,INDIANA,6127.760,2,0.033
2001,KS,KANSAS,2702.162,1,0.037
2001,KY,KENTUCKY,4068.132,2,0.049
2001,LA,LOUISIANA,4477.875,,
2001,MA,MASSACHUSETTS,6397.634,0,0.000
2001,MD,MARYLAND,5374.691,3,0.056
2001,ME,MAINE,1285.692,,
2001,MI,MICHIGAN,9991.120,,
2001,MN,MINNESOTA,4982.796,2,0.040
2001,MO,MISSOURI,5641.142,1,0.018
2001,MS,MISSISSIPPI,2852.994,,
2001,MT,MONTANA,906.961,,
2001,NC,NORTH CAROLINA,8210.122,,
2001,ND,NORTH DAKOTA,639.062,,
2001,NE,NEBRASKA,1719.836,,
2001,NH,NEW HAMPSHIRE,1255.517,,
2001,NJ,NEW JERSEY,8492.671,1,0.012
2001,NM,NEW MEXICO,1831.690,,
2001,NV,NEVADA,2098.399,,
2001,NY,NEW YORK,19082.838,0,0.000
2001,OH,OHIO,11387.404,1,0.009
2001,OK,OKLAHOMA,3467.100,,
2001,OR,OREGON,3467.937,6,0.173
2001,PA,PENNSYLVANIA,12298.970,6,0.049
2001,RI,RHODE ISLAND,1057.142,,
2001,SC,SOUTH CAROLINA,4064.995,,
2001,SD,SOUTH DAKOTA,757.972,,
2001,TN,TENNESSEE,5750.789,,
2001,TX,TEXAS,21319.622,0,0.000
2001,UT,UTAH,2283.715,,
2001,VA,VIRGINIA,7198.362,12,0.163
2001,VT,VERMONT,612.223,0,0.014
2001,WA,WASHINGTON,5985.722,0,0.000
2001,WI,WISCONSIN,5406.835,,
2001,WV,WEST VIRGINIA,1801.481,,
2001,WY,WYOMING,494.657,,
2002,AK,ALASKA,648.414,,
2002,AL,ALABAMA,4480.089,7,0.157
2002,AR,ARKANSAS,2705.927,,
2002,AZ,ARIZONA,5396.255,,
2002,CA,CALIFORNIA,34871.843,0,0.000
2002,CO,COLORADO,4490.406,,
2002,CT,CONNECTICUT,3458.749,,
2002,DC,DISTRICT OF COLUMBIA,573.158,,
2002,DE,DELAWARE,806.169,,
2002,FL,FLORIDA,16689.370,1,0.006
2002,GA,GEORGIA,8508.256,1,0.012
2002,HI,HAWAII,1239.613,1,0.081
2002,IA,IOWA,2934.234,,
2002,ID,IDAHO,1340.372,0,0.000
2002,IL,ILLINOIS,12525.556,,
2002,IN,INDIANA,6155.967,1,0.016
2002,KS,KANSAS,2713.535,,
2002,KY,KENTUCKY,4089.875,,
2002,LA,LOUISIANA,4497.267,,
2002,MA,MASSACHUSETTS,6417.206,,
2002,MD,MARYLAND,5440.389,,
2002,ME,MAINE,1295.960,,
2002,MI,MICHIGAN,10015.710,,
2002,MN,MINNESOTA,5018.935,0,0.000
2002,MO,MISSOURI,5674.825,1,0.018
2002,MS,MISSISSIPPI,2858.681,,
2002,MT,MONTANA,911.667,,
2002,NC,NORTH CAROLINA,8326.201,,
2002,ND,NORTH DAKOTA,638.168,,
2002,NE,NEBRASKA,1728.292,,
2002,NH,NEW HAMPSHIRE,1269.089,,
2002,NJ,NEW JERSEY,8552.643,,
2002,NM,NEW MEXICO,1855.309,,
2002,NV,NEVADA,2173.791,0,0.000
2002,NY,NEW YORK,19137.800,1,0.005
2002,OH,OHIO,11407.889,0,0.000
2002,OK,OKLAHOMA,3489.080,,
2002,OR,OREGON,3513.424,,
2002,PA,PENNSYLVANIA,12331.031,,
2002,RI,RHODE ISLAND,1065.995,,
2002,SC,SOUTH CAROLINA,4107.795,,
2002,SD,SOUTH DAKOTA,760.020,,
2002,TN,TENNESSEE,5795.918,,
2002,TX,TEXAS,21690.325,1,0.005
2002,UT,UTAH,2324.815,0,0.000
2002,VA,VIRGINIA,7286.873,,
2002,VT,VERMONT,615.442,,
2002,WA,WASHINGTON,6052.349,,
2002,WI,WISCONSIN,5445.162,,
2002,WV,WEST VIRGINIA,1805.414,,
2002,WY,WYOMING,500.017,,
2003,AK,ALASKA,642.337,,
2003,AL,ALABAMA,4503.491,0,0.000
2003,AR,ARKANSAS,2724.816,0,0.000
2003,AZ,ARIZONA,5510.364,1,0.020
2003,CA,CALIFORNIA,35253.159,4,0.010
2003,CO,COLORADO,4528.732,0,0.000
2003,CT,CONNECTICUT,3484.336,0,0.000
2003,DC,DISTRICT OF COLUMBIA,568.502,0,0.000
2003,DE,DELAWARE,818.003,0,0.000
2003,FL,FLORIDA,17004.085,0,0.000
2003,GA,GEORGIA,8622.793,1,0.010
2003,HI,HAWAII,1251.154,19,1.520
2003,IA,IOWA,2941.999,0,0.000
2003,ID,IDAHO,1363.380,0,0.000
2003,IL,ILLINOIS,12556.006,1,0.010
2003,IN,INDIANA,6196.638,0,0.000
2003,KS,KANSAS,2723.004,0,0.000
2003,KY,KENTUCKY,4117.170,0,0.000
2003,LA,LOUISIANA,4521.042,0,0.000
2003,MA,MASSACHUSETTS,6422.565,0,0.000
2003,MD,MARYLAND,5496.269,1,0.020
2003,ME,MAINE,1306.513,0,0.000
2003,MI,MICHIGAN,10041.152,2,0.020
2003,MN,MINNESOTA,5053.572,0,0.000
2003,MO,MISSOURI,5709.403,0,0.000
2003,MS,MISSISSIPPI,2868.312,0,0.000
2003,MT,MONTANA,919.630,0,0.000
2003,NC,NORTH CAROLINA,8422.501,1,0.010
2003,ND,NORTH DAKOTA,638.817,0,0.000
2003,NE,NEBRASKA,1738.643,0,0.000
2003,NH,NEW HAMPSHIRE,1279.840,1,0.080
2003,NJ,NEW JERSEY,8601.402,2,0.020
2003,NM,NEW MEXICO,1877.574,0,0.000
2003,NV,NEVADA,2248.850,0,0.000
2003,NY,NEW YORK,19175.939,8,0.040
2003,OH,OHIO,11434.788,2,0.020
2003,OK,OKLAHOMA,3504.892,0,0.000
2003,OR,OREGON,3547.376,3,0.080
2003,PA,PENNSYLVANIA,12374.658,9,0.070
2003,RI,RHODE ISLAND,1071.342,0,0.000
2003,SC,SOUTH CAROLINA,4150.297,0,0.000
2003,SD,SOUTH DAKOTA,763.729,0,0.000
2003,TN,TENNESSEE,5847.812,0,0.000
2003,TX,TEXAS,22030.931,0,0.000
2003,UT,UTAH,2360.137,0,0.000
2003,VA,VIRGINIA,7366.977,0,0.000
2003,VT,VERMONT,617.858,0,0.000
2003,WA,WASHINGTON,6104.115,0,0.000
2003,WI,WISCONSIN,5479.203,0,0.000
2003,WV,WEST VIRGINIA,1812.295,0,0.020
2003,WY,WYOMING,503.453,0,0.000
2004,AK,ALASKA,659.286,0,0.000
2004,AL,ALABAMA,4530.729,0,0.000
2004,AR,ARKANSAS,2749.686,0,0.000
2004,AZ,ARIZONA,5652.404,0,0.000
2004,CA,CALIFORNIA,35574.576,7,0.020
2004,CO,COLORADO,4575.013,1,0.020
2004,CT,CONNECTICUT,3496.094,0,0.000
2004,DC,DISTRICT OF COLUMBIA,567.754,0,0.000
2004,DE,DELAWARE,830.803,0,0.000
2004,FL,FLORIDA,17415.318,2,0.010
2004,GA,GEORGIA,8769.252,1,0.010
2004,HI,HAWAII,1273.569,3,0.240
2004,IA,IOWA,2953.635,3,0.100
2004,ID,IDAHO,1391.802,0,0.000
2004,IL,ILLINOIS,12589.773,1,0.010
2004,IN,INDIANA,6233.007,0,0.000
2004,KS,KANSAS,2734.373,0,0.000
2004,KY,KENTUCKY,4146.101,0,0.000
2004,LA,LOUISIANA,4552.238,0,0.000
2004,MA,MASSACHUSETTS,6412.281,2,0.030
2004,MD,MARYLAND,5546.935,1,0.020
2004,ME,MAINE,1313.688,0,0.000
2004,MI,MICHIGAN,10055.315,0,0.000
2004,MN,MINNESOTA,5087.713,0,0.000
2004,MO,MISSOURI,5747.741,2,0.030
2004,MS,MISSISSIPPI,2889.010,0,0.000
2004,MT,MONTANA,930.009,0,0.000
2004,NC,NORTH CAROLINA,8553.152,2,0.020
2004,ND,NORTH DAKOTA,644.705,0,0.000
2004,NE,NEBRASKA,1749.370,0,0.000
2004,NH,NEW HAMPSHIRE,1290.121,0,0.000
2004,NJ,NEW JERSEY,8634.561,2,0.020
2004,NM,NEW MEXICO,1903.808,0,0.000
2004,NV,NEVADA,2346.222,0,0.000
2004,NY,NEW YORK,19171.567,6,0.030
2004,OH,OHIO,11452.251,0,0.000
2004,OK,OKLAHOMA,3525.233,0,0.000
2004,OR,OREGON,3569.463,0,0.000
2004,PA,PENNSYLVANIA,12410.722,0,0.000
2004,RI,RHODE ISLAND,1074.579,0,0.000
2004,SC,SOUTH CAROLINA,4210.921,0,0.000
2004,SD,SOUTH DAKOTA,770.396,0,0.000
2004,TN,TENNESSEE,5910.809,0,0.000
2004,TX,TEXAS,22394.023,0,0.000
2004,UT,UTAH,2401.580,0,0.000
2004,VA,VIRGINIA,7475.575,0,0.000
2004,VT,VERMONT,619.920,0,0.000
2004,WA,WASHINGTON,6178.645,7,0.110
2004,WI,WISCONSIN,5514.026,0,0.000
2004,WV,WEST VIRGINIA,1816.438,0,0.000
2004,WY,WYOMING,509.106,0,0.000
2005,AK,ALASKA,666.946,0,0.000
2005,AL,ALABAMA,4569.805,0,0.000
2005,AR,ARKANSAS,2781.097,0,0.000
2005,AZ,ARIZONA,5839.077,1,0.020
2005,CA,CALIFORNIA,35827.943,4,0.010
2005,CO,COLORADO,4631.888,0,0.000
2005,CT,CONNECTICUT,3506.956,0,0.000
2005,DC,DISTRICT OF COLUMBIA,567.136,0,0.000
2005,DE,DELAWARE,845.150,1,0.120
2005,FL,FLORIDA,17842.038,0,0.000
2005,GA,GEORGIA,8925.922,0,0.000
2005,HI,HAWAII,1292.729,1,0.080
2005,IA,IOWA,2964.454,0,0.000
2005,ID,IDAHO,1428.241,0,0.000
2005,IL,ILLINOIS,12609.903,3,0.020
2005,IN,INDIANA,6278.616,33,0.530
2005,KS,KANSAS,2745.299,0,0.000
2005,KY,KENTUCKY,4182.742,0,0.000
2005,LA,LOUISIANA,4576.628,0,0.000
2005,MA,MASSACHUSETTS,6403.290,0,0.000
2005,MD,MARYLAND,5592.379,0,0.000
2005,ME,MAINE,1318.787,0,0.000
2005,MI,MICHIGAN,10051.137,1,0.010
2005,MN,MINNESOTA,5119.598,0,0.000
2005,MO,MISSOURI,5790.300,0,0.000
2005,MS,MISSISSIPPI,2905.943,0,0.000
2005,MT,MONTANA,940.102,0,0.000
2005,NC,NORTH CAROLINA,8705.407,0,0.000
2005,ND,NORTH DAKOTA,646.089,0,0.000
